PassengerId,Cabin,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,HomePlanet_Europa,HomePlanet_Mars,CryoSleep_True,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,VIP_True
2197,5629,0.4330166051095233,-0.33310465947702855,0.17143960129794264,-0.2835786325139853,-0.2706259042558427,-0.09987275953043441,305,False,False,False,False,False,True,False
2198,5633,0.08435565512553946,-0.2922253644812544,3.110590703980512,-0.13975937393976443,-0.2706259042558427,-0.26300328786535954,4201,True,False,False,False,False,True,False
2199,3785,-1.1010915748200056,0.9992575477926469,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,4841,False,False,False,False,False,False,False
2200,1379,1.130338505077491,0.8372544157723567,-0.22963858755426295,-0.2835786325139853,-0.26529492990243786,-0.26300328786535954,4728,False,False,True,False,False,True,True
2201,1379,-1.7286812847911763,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,347,True,False,True,True,False,True,False
2202,1379,-0.5432340548456314,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,5016,True,False,True,True,False,True,False
2203,1466,-0.6129662448424282,-0.33310465947702855,-0.024712700437589153,1.3787044258903813,-0.07959932325883473,-0.26300328786535954,7967,False,False,False,False,False,True,False
2204,5628,-0.33403748485524115,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,2388,True,False,False,True,False,True,False
2205,5632,-1.7984134747879732,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,7610,False,False,False,True,True,False,False
2206,3820,0.014623465128742697,-0.33310465947702855,-0.2810267305009518,1.040896399936979,-0.2706259042558427,-0.26300328786535954,5430,True,False,False,False,False,True,False
2207,1015,-0.05510872486805407,3.3248352186633525,5.3127606346471525,-0.21501363714720556,-0.2697374085302752,0.14438213965212912,1573,True,True,False,False,False,True,False
2208,5634,1.0606063150806941,-0.33310465947702855,-0.2785199918206255,-0.2735447307529931,0.4970344026344592,-0.23390432875696748,7215,True,False,False,False,False,True,False
2209,1361,1.4789994550614747,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,7198,True,True,False,True,False,True,False
2210,3822,0.4330166051095233,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,376,False,False,True,True,False,True,False
2211,3823,-0.682698434839225,-0.33310465947702855,-0.2810267305009518,-0.2819063155538199,0.3015653430096138,-0.26300328786535954,5442,False,False,False,False,False,True,False
2212,1470,-0.47350186484883466,0.5435291109879056,-0.2810267305009518,0.16292999585016552,-0.2706259042558427,-0.1677703307833492,6383,False,False,True,False,False,True,False
2213,3825,0.08435565512553946,-0.3285625155886092,-0.2810267305009518,1.1880602924315304,-0.2706259042558427,-0.22773182227942976,5940,False,False,False,False,False,True,False
2214,1381,0.5027487951063201,-0.33310465947702855,2.699485560407001,-0.2835786325139853,6.675633678230709,-0.17835177045912812,1080,False,True,False,False,False,True,False
2215,1506,-0.6129662448424282,0.3694135952651639,-0.2810267305009518,2.1111792544428085,-0.2706259042558427,-0.26300328786535954,3305,True,False,True,False,False,True,False
2216,5635,-0.47350186484883466,-0.33310465947702855,-0.2810267305009518,0.8184782442349863,-0.1871073060524997,-0.26300328786535954,4289,True,False,False,False,False,False,False
2217,3788,-0.47350186484883466,-0.33310465947702855,-0.26222619039850464,-0.2835786325139853,-0.2706259042558427,0.3304391206179086,3726,False,False,False,False,False,False,False
2218,1011,0.22382003511913298,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,122,True,True,False,True,True,False,False
2219,3827,0.4330166051095233,-0.039379354692577404,-0.2810267305009518,0.850252266478128,-0.2706259042558427,-0.26300328786535954,5704,False,False,False,False,False,True,False
2220,3829,0.8514097450903039,-0.33310465947702855,-0.26034613638825993,-0.2835786325139853,0.9057424363954996,-0.26300328786535954,414,False,False,False,False,False,False,False
2221,5636,1.967124785039052,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,6156,False,False,False,True,False,True,False
2222,5636,-1.7984134747879732,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,4804,False,False,False,True,True,False,False
2223,5636,-1.2405559548135991,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1585,True,False,False,False,False,False,False
2224,5636,-1.7286812847911763,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,5076,True,False,False,False,False,True,False
2225,5636,-0.8221628148328185,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,6690,False,False,False,True,False,True,False
2226,5636,0.08435565512553946,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,4911,False,False,False,False,False,True,False
2227,6156,-1.2405559548135991,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,5898,True,False,False,True,False,True,False
2228,3793,-0.4037696748520379,2.351302378578806,-0.2810267305009518,-0.15313790962108728,-0.2706259042558427,-0.26035792794641477,4140,False,False,True,False,False,True,False
2229,1472,2.0368569750358487,-0.33310465947702855,-0.030352862468323295,-0.2835786325139853,0.34243614638571784,0.16907216556227997,2170,True,False,False,False,False,True,False
2230,5637,-0.47350186484883466,-0.33310465947702855,-0.2521992356771995,-0.2835786325139853,0.3299972062277731,-0.26300328786535954,620,False,False,False,False,False,True,False
2231,5638,-0.33403748485524115,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.21820465644736145,3.369957667485405,4411,False,False,False,False,False,True,False
2232,1474,-0.6129662448424282,0.8296841759583246,-0.2691197217694019,-0.2835786325139853,-0.2697374085302752,-0.26300328786535954,1717,False,False,False,False,False,True,False
2233,5639,0.5724809851031168,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,4089,True,False,False,True,False,True,False
2234,5641,1.409267265064678,0.7448974900411633,-0.2804000458308702,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,6066,False,False,False,False,False,True,False
2235,1509,1.2000706950742877,-0.33310465947702855,0.06803663073448339,-0.2835786325139853,-0.015627631017976235,0.42567207769991894,2155,False,False,False,False,False,True,False
2236,5640,0.08435565512553946,0.9598923007596791,-0.2810267305009518,-0.2334091237090245,-0.2706259042558427,-0.26300328786535954,6840,False,False,False,False,False,True,False
2237,5642,0.5027487951063201,-0.33310465947702855,0.2265878522651209,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,2637,False,False,False,False,False,False,False
2238,3833,-0.5432340548456314,-0.33310465947702855,0.20778731216267377,-0.20999668626670948,-0.2706259042558427,-0.25859435466711833,5079,False,False,False,False,False,True,False
2239,1511,-0.26430529485844434,0.9598923007596791,-0.2810267305009518,0.2498904777787642,-0.2706259042558427,-0.26300328786535954,7314,False,False,True,False,False,True,True
2240,5643,0.9211419350871006,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,5127,True,False,False,True,True,False,False
2241,5645,-1.1010915748200056,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,3387,False,False,False,True,False,True,False
2242,5644,-0.26430529485844434,-0.3225063237373834,-0.2810267305009518,-0.2835786325139853,0.5085848470668364,-0.26300328786535954,657,False,False,False,False,False,True,False
2243,1017,0.014623465128742697,-0.33310465947702855,0.05988973002342296,-0.2718724137928278,2.0838877684979766,1.1134656566255492,6932,False,True,False,False,False,True,False
2244,1017,-0.8221628148328185,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,144,True,True,False,True,False,True,False
2245,1017,0.5027487951063201,0.9205270537267115,3.1989532424620135,-0.06617742769248863,-0.2288666051541712,0.769568867162734,3357,True,True,False,False,False,False,False
2246,1017,1.0606063150806941,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,2315,True,False,False,True,False,True,False
2247,3797,-0.7524306248360217,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1939,True,False,True,True,False,True,False
2248,3835,-0.47350186484883466,0.10899734566245463,-0.03348628581873115,-0.2835786325139853,-0.2706259042558427,-0.26035792794641477,1356,False,False,False,False,False,False,False
2249,5646,-0.47350186484883466,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,2914,True,False,False,True,False,True,False
2250,5648,0.9908741250838974,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,2254,True,False,False,True,False,True,False
2251,3837,0.014623465128742697,-0.304337748183706,1.0444113467215712,-0.2551492441911742,-0.2706259042558427,-0.26300328786535954,1381,True,False,False,False,False,True,False
2252,5650,-0.33403748485524115,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,6685,True,False,False,True,False,True,False
2253,5647,-0.7524306248360217,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,7911,True,False,False,True,True,False,False
2254,6556,0.9211419350871006,-0.33310465947702855,0.8651795310782419,-0.28023399859365455,2.5130312039470692,1.8947286193538933,5511,False,True,False,False,False,True,False
2255,5649,0.9908741250838974,-0.31947822781177054,-0.2810267305009518,1.5208513675044368,-0.2706259042558427,0.37981917243821023,4931,False,False,False,False,False,True,False
2256,5651,0.22382003511913298,-0.3164501318861576,-0.26159950572842305,-0.2835786325139853,0.47215652231856975,-0.25506720810852535,7038,False,False,False,False,False,True,False
2257,5653,-0.961627194826412,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,2843,True,False,False,True,False,True,False
2258,1476,-0.47350186484883466,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1893,True,False,True,False,False,True,False
2259,5654,-0.6129662448424282,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1246,False,False,False,True,False,True,False
2260,5652,0.3632844151127265,-0.2816270287416093,-0.1412760490727614,2.3235635083838093,-0.2706259042558427,-0.26300328786535954,3693,True,False,False,False,False,True,False
2261,3799,2.8736432549974102,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1869,True,False,True,True,False,True,False
2262,3799,-0.7524306248360217,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,4697,True,False,True,True,False,True,False
2263,591,-0.19457310486164758,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,5300,True,True,False,True,False,True,False
2264,3839,-0.8221628148328185,-0.16353128764270625,-0.24593238897638378,0.27163059826091385,-0.2706259042558427,0.27135941576147626,4007,False,False,False,False,False,True,False
2265,3840,-1.1010915748200056,-0.33310465947702855,-0.27977336116078866,-0.2835786325139853,0.23226267641535042,-0.07959166681852481,1455,False,False,False,False,False,True,False
2266,3842,-0.682698434839225,-0.33310465947702855,-0.2810267305009518,-0.15146559266092194,-0.2706259042558427,-0.26300328786535954,1615,False,False,False,False,False,True,False
2267,1013,0.22382003511913298,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,4636,True,True,False,True,False,True,False
2268,3801,0.29355222511592977,-0.32704846762580275,-0.2810267305009518,-0.23675375762935522,-0.2706259042558427,2.1680824776448486,5199,False,False,False,False,False,True,False
2269,3848,-0.5432340548456314,0.8160577442930664,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.22773182227942976,3340,False,False,False,False,False,True,False
2270,3849,-0.4037696748520379,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,7830,True,False,True,True,False,True,False
2271,3850,-0.33403748485524115,0.010584228080035419,0.05550293733285196,-0.2618385120318356,-0.2706259042558427,-0.26300328786535954,5984,True,False,False,False,False,True,False
2272,3803,-0.8221628148328185,-0.33310465947702855,-0.2741331991300545,0.5408736288475366,-0.2706259042558427,0.06502134208378718,7455,False,False,False,False,False,False,False
2273,3852,0.3632844151127265,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,990,True,False,True,True,False,True,False
2274,1363,0.15408784512233623,1.8743772702947745,-0.017192484396610298,-0.156482543541418,-0.2706259042558427,-0.26300328786535954,414,False,False,False,False,False,True,False
2275,3854,0.9908741250838974,-0.3240203717001899,-0.13312914836170098,-0.2785616816334892,0.1274201807983879,-0.21538680932435436,1053,False,False,False,False,False,False,False
2276,1512,0.9908741250838974,0.578352214132454,-0.27914667649070707,-0.2384260745895206,-0.1915497846803371,-0.2021600097296307,6882,False,False,False,False,False,True,False
2277,3855,0.29355222511592977,-0.33310465947702855,-0.2810267305009518,0.821822878155317,-0.2706259042558427,-0.1801153437384246,4936,True,False,False,False,False,True,False
2278,3856,-0.05510872486805407,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,3934,True,False,True,True,False,True,False
2279,1477,-0.12484091486485083,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,7497,False,False,True,True,False,True,False
2280,3856,-1.5194847148007862,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,5738,True,False,True,True,False,True,False
2281,5655,-0.8918950048296153,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,7948,False,False,False,True,True,False,False
2282,3808,0.9211419350871006,0.4632845689591638,-0.27977336116078866,-0.23675375762935522,-0.1275780924394786,-0.26300328786535954,5088,False,False,False,False,False,False,False
2283,1479,-0.12484091486485083,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,7545,True,False,True,True,False,True,False
2284,3859,-0.682698434839225,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.1311320753417485,0.3048673080681095,4229,False,False,False,False,False,True,False
2285,3809,0.9211419350871006,0.5056779119177444,-0.2810267305009518,1.669687576959154,-0.2706259042558427,-0.02051196196209247,5821,False,False,True,False,False,True,False
2286,5659,-1.1010915748200056,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,2393,False,False,False,True,True,False,False
2287,5661,-0.8918950048296153,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1289,True,False,False,True,False,True,False
2288,3861,-0.5432340548456314,-0.2861691726300286,-0.22274505618336565,0.6830205704615921,-0.2706259042558427,-0.26300328786535954,6457,True,False,False,False,False,True,False
2289,5663,-0.05510872486805407,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,5281,True,False,False,True,True,False,False
2290,5656,2.803911065000613,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,4016,False,False,False,True,False,True,False
2291,5657,-0.961627194826412,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,8395,False,False,False,True,True,False,False
2292,1514,1.3395350750678812,-0.2452898776342545,-0.2810267305009518,-0.26351082899200096,-0.2706259042558427,-0.26300328786535954,4880,False,False,False,False,False,True,False
2293,3811,0.9211419350871006,-0.33310465947702855,-0.2804000458308702,-0.1815672979438984,0.526354761578186,-0.26300328786535954,1515,False,False,False,False,False,True,False
2294,1384,0.9211419350871006,1.1794292553666144,-0.2810267305009518,-0.2016351014658827,-0.2706259042558427,-0.25330363482922885,3499,False,False,True,False,False,True,False
2295,5658,-0.4037696748520379,-0.12265199264693212,-0.2810267305009518,-0.2835786325139853,0.2331511721409179,-0.26300328786535954,5671,False,False,False,False,False,True,False
2296,5658,-0.19457310486164758,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,0.2118272747272984,-0.26300328786535954,5824,False,False,False,False,False,True,False
2297,5664,1.130338505077491,-0.33310465947702855,-0.2810267305009518,0.4689639995604262,-0.1871073060524997,0.05796704896660123,1306,False,False,False,False,False,True,False
2298,1516,0.08435565512553946,0.8115156004046471,-0.2785199918206255,-0.2334091237090245,-0.2706259042558427,-0.26300328786535954,2609,False,False,False,False,False,True,False
2299,3814,0.5027487951063201,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1216,True,False,True,True,False,True,False
2300,1014,-0.12484091486485083,-0.33310465947702855,-0.26410624440874936,-0.2835786325139853,2.90396932319676,2.9493454403731927,3411,False,True,False,False,False,True,False
2301,3863,0.4330166051095233,-0.33310465947702855,-0.2810267305009518,-0.2819063155538199,-0.2706259042558427,0.8515750246500207,5122,False,False,False,False,False,True,False
2302,1016,-0.5432340548456314,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,6003,True,True,False,True,False,True,False
2303,1016,1.4789994550614747,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,3751,True,True,False,True,False,False,False
2304,5666,1.6184638350550682,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,507,False,False,False,True,False,True,False
2305,6156,-0.5432340548456314,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,4405,False,False,False,True,True,False,False
2306,3815,0.8514097450903039,0.6994760511569699,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.24801291499133937,314,False,False,False,False,False,False,False
2307,3817,0.4330166051095233,3.5943357560429003,-0.15882321983504538,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,2905,False,False,False,False,False,False,False
2308,3864,-0.19457310486164758,0.5026498159921314,-0.1607032738452901,-0.2334091237090245,-0.2706259042558427,-0.26212150122571126,5331,False,False,False,False,False,True,False
2309,3864,-0.8221628148328185,0.5510993508019378,0.18146655601924777,-0.1932735166650559,-0.2706259042558427,0.2845862153561999,160,False,False,False,False,False,True,False
2310,1385,2.803911065000613,6.454372357784283,-0.2810267305009518,0.5943877715728282,-0.2706259042558427,0.1778900319587624,5419,False,False,True,False,False,True,False
2311,558,-0.12484091486485083,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,400,True,True,False,True,False,True,False
2312,5662,-0.26430529485844434,-0.3300765635514157,1.4498763282643479,0.6395403294972929,-0.2706259042558427,0.9635619278853477,2556,False,False,False,False,True,False,False
2313,3819,-0.12484091486485083,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,6180,True,False,True,True,False,True,False
2314,3821,-0.26430529485844434,-0.2362055898574158,-0.2810267305009518,-0.2835786325139853,0.3157812746186935,-0.26300328786535954,4061,False,False,False,False,False,True,False
2315,6156,0.5027487951063201,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.24130554531211593,0.2828226420769034,3358,False,False,False,False,False,False,False
2316,1520,-1.0313593848232088,-0.10902556098167407,-0.2810267305009518,-0.22671985586836307,0.44727864200268036,-0.26300328786535954,2400,False,False,False,False,False,True,False
2317,1020,-0.12484091486485083,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,5633,True,True,False,True,False,False,False
2318,5665,-0.47350186484883466,0.07871638640632564,-0.25345260501736266,-0.2835786325139853,0.674733547747955,0.1055835275076064,2040,False,False,False,False,False,True,False
2319,5667,-0.33403748485524115,0.9886592120530017,-0.2735065144599729,-0.2819063155538199,-0.2706259042558427,-0.26035792794641477,4594,False,False,False,False,False,True,False
2320,3868,-0.12484091486485083,0.13776425695577715,-0.2810267305009518,0.9622975028092071,-0.06449489592418758,-0.26300328786535954,3137,False,False,True,False,False,True,False
2321,3868,-1.7286812847911763,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,2550,True,False,True,False,False,True,False
2322,1480,-0.682698434839225,-0.33310465947702855,-0.27287982978989134,0.20306560289413414,0.15674053974211472,-0.26123971458606304,2259,False,False,False,False,False,True,False
2323,1480,-0.682698434839225,-0.33310465947702855,-0.27789330715054394,-0.27688936467332387,0.21005028327616346,-0.05313806762907749,3889,False,False,False,False,False,True,False
2324,21,0.6422131750999136,-0.33310465947702855,1.2894450527234655,-0.20665205234637876,9.503715572711995,-0.25859435466711833,1485,False,False,False,False,False,False,False
2325,21,0.7119453650967104,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,5348,True,True,False,True,False,False,False
2326,21,-0.4037696748520379,-0.2785989328159964,1.2650043505902844,-0.2835786325139853,0.0678909671853668,0.44507138377218025,163,False,True,False,False,False,False,False
2327,1387,1.967124785039052,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,6361,True,True,False,True,False,False,False
2328,1387,-0.7524306248360217,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,6215,True,True,False,True,False,True,False
2329,3824,0.9908741250838974,-0.33310465947702855,-0.27538656847021764,1.6312242868753506,-0.2706259042558427,-0.26300328786535954,8212,False,False,False,False,False,True,False
2330,3870,-0.05510872486805407,-0.2816270287416093,-0.2810267305009518,1.9606707280279263,-0.18977279322920212,-0.26300328786535954,2295,True,False,True,False,False,True,False
2331,1025,0.29355222511592977,-0.33310465947702855,5.2081042947435305,-0.2835786325139853,2.206500178626289,3.7164998168671652,6775,False,True,False,False,False,False,False
2332,1025,0.5724809851031168,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,8356,True,True,False,True,False,False,False
2333,6156,-0.05510872486805407,-0.33310465947702855,-0.24655907364646537,-0.2835786325139853,0.31222729171642355,-0.26300328786535954,5071,False,False,False,False,False,True,False
2334,593,-0.05510872486805407,-0.3300765635514157,1.0625852021539368,-0.2835786325139853,0.11586973636601067,4.914847860149129,8424,False,True,False,False,False,False,True
2335,593,-0.7524306248360217,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,4639,True,True,False,True,False,False,False
2336,5669,0.014623465128742697,-0.21955106226654486,-0.2703730911095651,-0.2835786325139853,-0.08315330616110464,0.18318075179665186,2790,False,False,False,False,False,False,False
2337,1018,0.014623465128742697,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,5612,True,True,False,True,False,True,False
2338,1018,-0.05510872486805407,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,429,True,True,False,True,False,False,False
2339,3826,-0.33403748485524115,-0.07268840987431929,0.2046538888122659,0.29169840178289813,-0.2706259042558427,-0.26300328786535954,5177,True,False,False,False,False,True,False
2340,1019,2.106589165032646,-0.33310465947702855,3.107457280630104,-0.2835786325139853,-0.017404622469111192,0.7378245481353972,747,False,True,False,False,False,True,False
2341,1482,0.9908741250838974,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,7311,False,False,True,True,False,True,False
2342,3874,-0.6129662448424282,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,3592,True,False,True,True,False,True,False
2343,559,-0.4037696748520379,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,5617,True,True,False,True,False,False,False
2344,1366,-0.12484091486485083,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,793,True,True,False,True,False,False,False
2345,561,0.6422131750999136,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1693,True,True,False,True,False,False,False
2346,5668,0.6422131750999136,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,2277,True,False,False,True,True,False,False
2347,3828,1.3395350750678812,0.6343719887562925,-0.02283264642734444,-0.0996237668957958,-0.2706259042558427,-0.26300328786535954,7143,True,False,True,False,False,True,False
2348,3830,-0.26430529485844434,2.2922545080293544,-0.2804000458308702,0.03248927295726754,-0.2697374085302752,-0.26300328786535954,7093,False,False,True,False,False,True,False
2349,5670,-0.26430529485844434,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,2235,True,False,False,True,True,False,False
2350,3831,-0.33403748485524115,0.7827486891113246,-0.2578393977079336,2.5292584944841483,-0.2706259042558427,-0.26300328786535954,3466,False,False,True,False,False,True,False
2351,3831,2.803911065000613,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,3414,True,False,True,True,False,True,False
2352,563,-0.6129662448424282,-0.33310465947702855,0.12381156637174322,-0.2835786325139853,-0.2706259042558427,0.993542673633388,2249,False,True,False,False,False,False,False
2353,563,-0.7524306248360217,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,5256,True,True,False,True,False,False,False
2354,5673,-0.05510872486805407,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,3377,False,False,False,True,False,True,False
2355,1484,-0.4037696748520379,-0.33310465947702855,-0.27538656847021764,0.2047379198542995,-0.23952855386098096,0.04474024937187757,2469,True,False,False,False,True,False,False
2356,1521,-0.33403748485524115,0.18924188769119643,-0.2810267305009518,0.4706363165205916,-0.2706259042558427,0.2501965364099184,8173,False,False,True,False,False,True,False
2357,565,1.0606063150806941,-0.33310465947702855,0.6477199505599367,-0.0711943785729847,1.110984949001587,0.845402518172483,1049,False,True,False,False,False,True,False
2358,1485,0.014623465128742697,0.9296113415035502,-0.2810267305009518,-0.23675375762935522,-0.16667190436444768,-0.22685003563978154,6411,False,False,True,False,False,True,False
2359,595,-1.5892169047975828,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,5268,True,True,False,False,False,False,False
2360,595,0.9211419350871006,-0.27102869300196414,0.9171943586950123,-0.2835786325139853,1.4166274785967998,-0.22508646236048505,300,False,True,False,False,False,True,False
2361,5675,3.4315007749717843,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,4480,False,False,False,True,False,False,False
2362,3834,0.5027487951063201,0.4965936241409057,-0.16885017455635054,-0.24344302547001667,-0.2706259042558427,-0.19510571661244475,2900,False,False,False,False,False,True,False
2363,6156,0.5724809851031168,-0.33310465947702855,-0.21835826349279466,-0.2835786325139853,0.9750451029897629,1.0261687793003729,151,False,True,False,False,False,False,False
2364,25,0.8514097450903039,-0.33310465947702855,7.746177208573894,-0.28023399859365455,2.2482594777279603,1.0720216845620816,1968,True,True,False,False,False,False,False
2365,5671,-0.7524306248360217,0.9568642048340662,-0.25094586633703636,-0.2835786325139853,-0.2644064341768704,-0.26300328786535954,2762,False,False,False,False,False,True,False
2366,3877,2.3157857350230358,2.1847571026700967,-0.2810267305009518,-0.24511534243018201,-0.2688489128047078,-0.2524218481895806,8076,False,False,True,False,False,True,False
